Timestamp,Platform,Product,User,Category,Rating,Review,Sentiment,SentimentScore,Summary,Keywords
2025-05-11 01:40:53.747832,Myntra,Watch,user_310,Footwear,5,Came in wrong color.,Negative,-0.4767,Came in wrong color.,"color, wrong"
2025-05-12 20:40:53.747832,Flipkart,Dress,user_337,Kidswear,5,Comfortable material but terrible zip.,Negative,-0.4588,Comfortable material but terrible zip.,"Comfortable, zip, material, terrible"
2025-05-19 01:40:53.747832,Flipkart,Watch,user_294,Accessories,4,"Soft fabric, but stitching needs improvement.",Positive,0.6124,"Soft fabric, but stitching needs improvement.","Soft, fabric, improvement, stitching"
2025-05-07 13:40:53.747832,Flipkart,Jacket,user_449,Kidswear,4,"Fast shipping, will buy again.",Neutral,0.0,"Fast shipping, will buy again.","Fast, shipping, buy"
2025-05-06 07:40:53.747832,Flipkart,Sneakers,user_443,Men's Casual,4,Trendy color and awesome comfort.,Positive,0.765,Trendy color and awesome comfort.,"Trendy, comfort, color, awesome"
2025-05-23 20:40:53.747832,Amazon India,Sneakers,user_462,Footwear,4,"Soft fabric, but stitching needs improvement.",Positive,0.6124,"Soft fabric, but stitching needs improvement.","Soft, fabric, improvement, stitching"
2025-05-15 14:40:53.747832,Flipkart,Sneakers,user_1,Footwear,5,"Wrong size sent, very disappointed.",Negative,-0.7574,"Wrong size sent, very disappointed.","Wrong, disappointed, size"
2025-05-10 21:40:53.747832,Myntra,Wallet,user_298,Women's Ethnic,2,Good customer support!,Positive,0.7088,Good customer support!,"Good, support, customer"
2025-05-07 07:40:53.747832,Flipkart,Wallet,user_240,Accessories,3,Stitching came off after a week.,Neutral,0.0,Stitching came off after a week.,"Stitching, week"
2025-05-04 16:40:53.747832,Flipkart,Dress,user_28,Kidswear,5,Washed it once and it shrank.,Neutral,0.0,Washed it once and it shrank.,"Washed, shrank"
2025-04-29 23:40:53.747832,Flipkart,Watch,user_239,Women's Ethnic,4,Too expensive for what it offers.,Neutral,0.0,Too expensive for what it offers.,"offers, expensive"
2025-05-11 16:40:53.747832,Amazon India,Hat,user_87,Men's Casual,1,"Nice texture, feels smooth on skin.",Positive,0.4215,"Nice texture, feels smooth on skin.","Nice, texture, feels, skin, smooth"
2025-05-16 12:40:53.747832,AJIO,Wallet,user_407,Women's Ethnic,3,Threads coming out of seams.,Neutral,0.0,Threads coming out of seams.,"Threads, seams, coming"
2025-05-17 22:40:53.747832,Flipkart,Dress,user_456,Women's Ethnic,3,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-16 01:40:53.747832,AJIO,Wallet,user_120,Women's Ethnic,2,Got stains on the product.,Neutral,0.0,Got stains on the product.,"product, stains"
2025-04-28 00:40:53.747832,Flipkart,T-Shirt,user_112,Men's Casual,3,Item is overpriced for the quality.,Neutral,0.0,Item is overpriced for the quality.,"Item, quality, overpriced"
2025-05-01 12:40:53.747832,Amazon India,Sunglasses,user_63,Kidswear,2,Box was torn on arrival.,Negative,-0.25,Box was torn on arrival.,"Box, arrival, torn"
2025-04-28 01:40:53.747832,Myntra,Watch,user_486,Kidswear,1,Prints started fading instantly.,Neutral,0.0,Prints started fading instantly.,"Prints, instantly, started, fading"
2025-05-02 11:40:53.747832,AJIO,Watch,user_11,Men's Casual,5,Fit is weird around the waist.,Positive,0.2023,Fit is weird around the waist.,"Fit, waist, weird"
2025-05-18 15:40:53.747832,AJIO,Wallet,user_25,Women's Ethnic,2,Colors fade after one wash.,Neutral,0.0,Colors fade after one wash.,"Colors, wash, fade"
2025-05-08 14:40:53.747832,AJIO,Sunglasses,user_15,Women's Ethnic,5,Good stitching overall.,Positive,0.4404,Good stitching overall.,"Good, stitching"
2025-05-25 09:40:53.747832,Amazon India,T-Shirt,user_176,Men's Casual,5,Great texture and build.,Positive,0.6249,Great texture and build.,"Great, build, texture"
2025-05-04 18:40:53.747832,AJIO,Jacket,user_132,Footwear,4,Excellent stitching and perfect size.,Positive,0.8126,Excellent stitching and perfect size.,"Excellent, size, stitching, perfect"
2025-05-24 07:40:53.747832,Amazon India,T-Shirt,user_165,Accessories,2,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-18 21:40:53.747832,AJIO,Watch,user_384,Men's Casual,1,Great texture and build.,Positive,0.6249,Great texture and build.,"Great, build, texture"
2025-04-28 07:40:53.747832,Flipkart,Sunglasses,user_476,Men's Casual,5,"Nice pattern, looks good with jeans.",Positive,0.6908,"Nice pattern, looks good with jeans.","Nice, pattern, jeans, good"
2025-05-22 19:40:53.747832,Flipkart,Hat,user_257,Women's Ethnic,4,Prints started fading instantly.,Neutral,0.0,Prints started fading instantly.,"Prints, instantly, started, fading"
2025-05-14 01:40:53.747832,Flipkart,Jeans,user_336,Footwear,3,Colors fade after one wash.,Neutral,0.0,Colors fade after one wash.,"Colors, wash, fade"
2025-05-21 02:40:53.747832,Flipkart,Handbag,user_406,Accessories,4,Slightly large but wearable.,Neutral,0.0,Slightly large but wearable.,"Slightly, wearable, large"
2025-05-21 09:40:53.747832,Amazon India,Sneakers,user_302,Men's Casual,3,Size chart was misleading.,Negative,-0.4019,Size chart was misleading.,"Size, misleading, chart"
2025-05-12 03:40:53.747832,Myntra,Handbag,user_84,Kidswear,4,Perfect summer outfit.,Positive,0.5719,Perfect summer outfit.,"Perfect, outfit, summer"
2025-05-21 19:40:53.747832,Flipkart,Wallet,user_156,Kidswear,2,Uncomfortable and stiff fabric.,Negative,-0.3818,Uncomfortable and stiff fabric.,"Uncomfortable, fabric, stiff"
2025-04-29 00:40:53.747832,Myntra,Handbag,user_297,Footwear,3,Arrived two days late.,Neutral,0.0,Arrived two days late.,"Arrived, late, days"
2025-05-03 14:40:53.747832,Flipkart,Jacket,user_162,Women's Ethnic,2,Got stains on the product.,Neutral,0.0,Got stains on the product.,"product, stains"
2025-05-25 22:40:53.747832,Myntra,Sneakers,user_242,Accessories,4,Washed it once and it shrank.,Neutral,0.0,Washed it once and it shrank.,"Washed, shrank"
2025-05-13 13:40:53.747832,AJIO,Hat,user_500,Kidswear,3,Delivery was super fast and hassle-free.,Positive,0.5994,Delivery was super fast and hassle-free.,"Delivery, hassle-free, super, fast"
2025-05-05 19:40:53.747832,AJIO,Wallet,user_361,Kidswear,3,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-21 07:40:53.747832,Amazon India,Sunglasses,user_430,Kidswear,4,"Loved the fabric quality, will buy again!",Positive,0.636,"Loved the fabric quality, will buy again!","Loved, quality, fabric, buy"
2025-05-17 11:40:53.747832,AJIO,Jacket,user_173,Women's Ethnic,5,Very comfortable and true to size.,Positive,0.7688,Very comfortable and true to size.,"size, comfortable, true"
2025-05-04 04:40:53.747832,Flipkart,T-Shirt,user_453,Men's Casual,3,Delivery guy was rude.,Negative,-0.4588,Delivery guy was rude.,"Delivery, rude, guy"
2025-04-30 13:40:53.747832,Amazon India,T-Shirt,user_153,Women's Ethnic,1,Easy returns process.,Positive,0.4404,Easy returns process.,"Easy, process, returns"
2025-05-04 02:40:53.747832,Myntra,Jacket,user_112,Women's Ethnic,4,Matches product description perfectly.,Positive,0.6369,Matches product description perfectly.,"Matches, perfectly, product, description"
2025-05-27 00:40:53.747832,Amazon India,Sneakers,user_383,Kidswear,4,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-22 10:40:53.747832,Flipkart,Jacket,user_317,Kidswear,5,Item is overpriced for the quality.,Neutral,0.0,Item is overpriced for the quality.,"Item, quality, overpriced"
2025-05-25 20:40:53.747832,Flipkart,Jeans,user_346,Footwear,1,Trendy color and awesome comfort.,Positive,0.765,Trendy color and awesome comfort.,"Trendy, comfort, color, awesome"
2025-04-29 10:40:53.747832,Myntra,Watch,user_449,Footwear,5,Perfect summer outfit.,Positive,0.5719,Perfect summer outfit.,"Perfect, outfit, summer"
2025-04-29 01:40:53.747832,Flipkart,Sunglasses,user_5,Women's Ethnic,4,"Eco-friendly packaging, well done!",Positive,0.3382,"Eco-friendly packaging, well done!","Eco-friendly, packaging"
2025-05-25 07:40:53.747832,Myntra,T-Shirt,user_18,Kidswear,2,Damaged piece sent twice.,Negative,-0.4404,Damaged piece sent twice.,"Damaged, piece"
2025-05-17 06:40:53.747832,Amazon India,Wallet,user_129,Kidswear,3,Fit is elegant and modern.,Positive,0.6808,Fit is elegant and modern.,"Fit, modern, elegant"
2025-05-04 05:40:53.747832,AJIO,Handbag,user_364,Men's Casual,1,"Stylish design, got compliments.",Positive,0.4019,"Stylish design, got compliments.","Stylish, design, compliments"
2025-05-13 11:40:53.747832,AJIO,T-Shirt,user_82,Footwear,4,Absolutely love the packaging!,Positive,0.6989,Absolutely love the packaging!,"Absolutely, packaging, love"
2025-05-11 02:40:53.747832,AJIO,Watch,user_409,Accessories,5,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-05-08 12:40:53.747832,Myntra,Sunglasses,user_32,Kidswear,1,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-05-16 09:40:53.747832,AJIO,Handbag,user_406,Women's Ethnic,1,Great for the price!,Positive,0.6588,Great for the price!,"Great, price"
2025-05-21 21:40:53.747832,Myntra,Sneakers,user_55,Accessories,3,Value for price is questionable.,Positive,0.0516,Value for price is questionable.,"questionable, price"
2025-05-09 05:40:53.747832,Myntra,T-Shirt,user_341,Kidswear,5,Trendy color and awesome comfort.,Positive,0.765,Trendy color and awesome comfort.,"Trendy, comfort, color, awesome"
2025-05-05 14:40:53.747832,AJIO,T-Shirt,user_346,Men's Casual,3,Looks great but not comfortable.,Negative,-0.2507,Looks great but not comfortable.,"comfortable, great"
2025-04-29 15:40:53.747832,Amazon India,Hat,user_84,Footwear,4,Stitching came off after a week.,Neutral,0.0,Stitching came off after a week.,"Stitching, week"
2025-05-20 00:40:53.747832,Flipkart,Jeans,user_106,Accessories,1,Cheap finish on sleeves.,Neutral,0.0,Cheap finish on sleeves.,"Cheap, sleeves, finish"
2025-05-25 07:40:53.747832,Myntra,Watch,user_114,Men's Casual,4,Absolutely love the packaging!,Positive,0.6989,Absolutely love the packaging!,"Absolutely, packaging, love"
2025-05-04 03:40:53.747832,Myntra,Jeans,user_255,Accessories,5,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-20 19:40:53.747832,Flipkart,Handbag,user_479,Men's Casual,2,Arrived two days late.,Neutral,0.0,Arrived two days late.,"Arrived, late, days"
2025-05-10 16:40:53.747832,Amazon India,Jacket,user_500,Accessories,5,Shiny finish looks cheap.,Neutral,0.0,Shiny finish looks cheap.,"Shiny, cheap, finish"
2025-05-18 03:40:53.747832,Amazon India,Dress,user_167,Men's Casual,4,"Terrible stitching, fell apart quickly.",Negative,-0.4767,"Terrible stitching, fell apart quickly.","Terrible, stitching, fell, quickly"
2025-05-24 04:40:53.747832,Amazon India,Jeans,user_463,Accessories,5,Colors fade after one wash.,Neutral,0.0,Colors fade after one wash.,"Colors, wash, fade"
2025-05-25 18:40:53.747832,Myntra,Hat,user_256,Accessories,3,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-02 21:40:53.747832,AJIO,Wallet,user_489,Kidswear,3,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-05 06:40:53.747832,Flipkart,Handbag,user_225,Women's Ethnic,3,"Material feels nice, not itchy.",Positive,0.5594,"Material feels nice, not itchy.","Material, nice, itchy, feels"
2025-04-30 21:40:53.747832,Flipkart,Sunglasses,user_140,Kidswear,1,"Fit was perfect, really impressed!",Positive,0.8716,"Fit was perfect, really impressed!","Fit, perfect, impressed"
2025-05-11 11:40:53.747832,AJIO,Jeans,user_283,Accessories,5,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-06 03:40:53.747832,Flipkart,Jeans,user_398,Accessories,5,Easy returns process.,Positive,0.4404,Easy returns process.,"Easy, process, returns"
2025-05-15 22:40:53.747832,Myntra,Sunglasses,user_126,Men's Casual,5,Refund was processed quickly.,Neutral,0.0,Refund was processed quickly.,"Refund, quickly, processed"
2025-05-06 22:40:53.747832,Flipkart,T-Shirt,user_19,Women's Ethnic,5,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-10 08:40:53.747832,Amazon India,Dress,user_374,Kidswear,2,Low-quality zip broke in a day.,Negative,-0.4215,Low-quality zip broke in a day.,"Low-quality, day, zip, broke"
2025-05-21 21:40:53.747832,Amazon India,T-Shirt,user_83,Men's Casual,5,Delivery guy was rude.,Negative,-0.4588,Delivery guy was rude.,"Delivery, rude, guy"
2025-05-04 02:40:53.747832,Amazon India,Sunglasses,user_447,Women's Ethnic,5,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-05-14 08:40:53.747832,Amazon India,Hat,user_14,Men's Casual,1,Absolutely love the packaging!,Positive,0.6989,Absolutely love the packaging!,"Absolutely, packaging, love"
2025-05-08 22:40:53.747832,AJIO,Hat,user_247,Accessories,2,Completely different from image.,Neutral,0.0,Completely different from image.,"Completely, image"
2025-05-13 12:40:53.747832,Flipkart,T-Shirt,user_276,Men's Casual,2,Great texture and build.,Positive,0.6249,Great texture and build.,"Great, build, texture"
2025-05-10 07:40:53.747832,Myntra,T-Shirt,user_352,Women's Ethnic,1,Too baggy and loose.,Negative,-0.3182,Too baggy and loose.,"loose, baggy"
2025-05-21 06:40:53.747832,Flipkart,Hat,user_231,Kidswear,4,"Top-notch quality, highly recommended.",Positive,0.2716,"Top-notch quality, highly recommended.","Top-notch, quality, highly, recommended"
2025-04-30 10:40:53.747832,AJIO,Hat,user_63,Women's Ethnic,1,Great value for money!,Positive,0.7777,Great value for money!,"Great, money"
2025-05-10 03:40:53.747832,Amazon India,T-Shirt,user_66,Women's Ethnic,4,Size is too inconsistent.,Neutral,0.0,Size is too inconsistent.,"Size, inconsistent"
2025-05-05 09:40:53.747832,Flipkart,Sunglasses,user_422,Men's Casual,5,Got stains on the product.,Neutral,0.0,Got stains on the product.,"product, stains"
2025-05-03 09:40:53.747832,Myntra,Jacket,user_138,Kidswear,5,Value for price is questionable.,Positive,0.0516,Value for price is questionable.,"questionable, price"
2025-05-16 09:40:53.747832,Flipkart,Sneakers,user_385,Footwear,3,Great for the price!,Positive,0.6588,Great for the price!,"Great, price"
2025-05-23 19:40:53.747832,AJIO,Sneakers,user_65,Women's Ethnic,3,Great for the price!,Positive,0.6588,Great for the price!,"Great, price"
2025-05-16 04:40:53.747832,Amazon India,Jacket,user_438,Women's Ethnic,1,Pattern is modern and attractive.,Positive,0.4404,Pattern is modern and attractive.,"Pattern, attractive, modern"
2025-05-19 21:40:53.747832,Flipkart,Jacket,user_484,Accessories,3,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-25 16:40:53.747832,Flipkart,Hat,user_2,Footwear,3,Not worth the money.,Negative,-0.1695,Not worth the money.,"money, worth"
2025-04-30 09:40:53.747832,Amazon India,Sunglasses,user_230,Footwear,2,"Battery backup is amazing, highly recommend.",Positive,0.7645,"Battery backup is amazing, highly recommend.","Battery, amazing, highly, recommend, backup"
2025-05-12 04:40:53.747832,Flipkart,T-Shirt,user_115,Men's Casual,5,Material has a weird smell.,Negative,-0.1779,Material has a weird smell.,"Material, smell, weird"
2025-05-08 05:40:53.747832,Flipkart,Sunglasses,user_374,Women's Ethnic,3,"Stylish design, got compliments.",Positive,0.4019,"Stylish design, got compliments.","Stylish, design, compliments"
2025-05-09 05:40:53.747832,Flipkart,Jacket,user_245,Women's Ethnic,3,Absolutely love the packaging!,Positive,0.6989,Absolutely love the packaging!,"Absolutely, packaging, love"
2025-05-15 20:40:53.747832,Amazon India,Watch,user_426,Accessories,2,Uncomfortable and stiff fabric.,Negative,-0.3818,Uncomfortable and stiff fabric.,"Uncomfortable, fabric, stiff"
2025-05-15 21:40:53.747832,AJIO,Jacket,user_242,Kidswear,5,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-02 17:40:53.747832,AJIO,Sneakers,user_263,Accessories,3,"Material feels nice, not itchy.",Positive,0.5594,"Material feels nice, not itchy.","Material, nice, itchy, feels"
2025-05-13 10:40:53.747832,Amazon India,Sneakers,user_227,Men's Casual,1,Delivery was super fast and hassle-free.,Positive,0.5994,Delivery was super fast and hassle-free.,"Delivery, hassle-free, super, fast"
2025-05-21 19:40:53.747832,Amazon India,Jacket,user_277,Accessories,3,Amazing fit and comfortable all day.,Positive,0.8625,Amazing fit and comfortable all day.,"Amazing, day, fit, comfortable"
2025-05-13 17:40:53.747832,Flipkart,Handbag,user_252,Accessories,5,Feels rough on skin.,Neutral,0.0,Feels rough on skin.,"Feels, skin, rough"
2025-05-21 09:40:53.747832,Flipkart,Wallet,user_419,Footwear,3,Pattern is modern and attractive.,Positive,0.4404,Pattern is modern and attractive.,"Pattern, attractive, modern"
2025-05-02 04:40:53.747832,Flipkart,Jeans,user_47,Kidswear,3,"Fast shipping, will buy again.",Neutral,0.0,"Fast shipping, will buy again.","Fast, shipping, buy"
2025-05-11 14:40:53.747832,Myntra,Jacket,user_161,Kidswear,2,Comfortable material but terrible zip.,Negative,-0.4588,Comfortable material but terrible zip.,"Comfortable, zip, material, terrible"
2025-05-17 17:40:53.747832,Flipkart,Sneakers,user_366,Footwear,5,Shiny finish looks cheap.,Neutral,0.0,Shiny finish looks cheap.,"Shiny, cheap, finish"
2025-05-08 16:40:53.747832,Flipkart,Sunglasses,user_467,Footwear,3,"Top-notch quality, highly recommended.",Positive,0.2716,"Top-notch quality, highly recommended.","Top-notch, quality, highly, recommended"
2025-05-09 22:40:53.747832,Amazon India,Sunglasses,user_35,Men's Casual,3,Good stitching overall.,Positive,0.4404,Good stitching overall.,"Good, stitching"
2025-05-20 14:40:53.747832,Flipkart,Jeans,user_95,Accessories,4,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-17 19:40:53.747832,Amazon India,Handbag,user_476,Men's Casual,3,Trendy color and awesome comfort.,Positive,0.765,Trendy color and awesome comfort.,"Trendy, comfort, color, awesome"
2025-05-21 08:40:53.747832,AJIO,Sunglasses,user_454,Accessories,5,"Elegant fit, compliments every time.",Positive,0.8074,"Elegant fit, compliments every time.","Elegant, fit, compliments, time"
2025-05-12 21:40:53.747832,Flipkart,Hat,user_438,Women's Ethnic,2,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-25 01:40:53.747832,Flipkart,T-Shirt,user_400,Footwear,3,Fabric tore within two wears.,Neutral,0.0,Fabric tore within two wears.,"Fabric, wears, tore"
2025-05-07 21:40:53.747832,Flipkart,Dress,user_386,Accessories,1,"Difficult to wear, poor design.",Negative,-0.6808,"Difficult to wear, poor design.","Difficult, wear, poor, design"
2025-05-26 01:40:53.747832,Amazon India,Wallet,user_447,Kidswear,2,Completely different from image.,Neutral,0.0,Completely different from image.,"Completely, image"
2025-05-19 07:40:53.747832,Flipkart,T-Shirt,user_486,Accessories,5,Great value for money!,Positive,0.7777,Great value for money!,"Great, money"
2025-05-11 11:40:53.747832,Flipkart,Hat,user_496,Men's Casual,2,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-26 04:40:53.747832,Flipkart,T-Shirt,user_499,Footwear,1,Strange chemical odor on arrival.,Negative,-0.2023,Strange chemical odor on arrival.,"Strange, arrival, chemical, odor"
2025-05-08 04:40:53.747832,Flipkart,T-Shirt,user_62,Kidswear,2,Great texture and build.,Positive,0.6249,Great texture and build.,"Great, build, texture"
2025-05-12 19:40:53.747832,Amazon India,Sneakers,user_239,Kidswear,1,Material has a weird smell.,Negative,-0.1779,Material has a weird smell.,"Material, smell, weird"
2025-05-10 20:40:53.747832,Flipkart,Hat,user_36,Women's Ethnic,3,Packaging was fancy but product was broken.,Negative,-0.631,Packaging was fancy but product was broken.,"Packaging, broken, fancy, product"
2025-05-07 17:40:53.747832,Amazon India,Handbag,user_52,Footwear,5,Came in wrong color.,Negative,-0.4767,Came in wrong color.,"color, wrong"
2025-05-05 14:40:53.747832,Myntra,Wallet,user_494,Women's Ethnic,1,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-25 21:40:53.747832,Amazon India,T-Shirt,user_35,Footwear,3,Material feels premium and soft.,Neutral,0.0,Material feels premium and soft.,"Material, soft, feels, premium"
2025-05-04 17:40:53.747832,AJIO,Sunglasses,user_469,Footwear,2,Uncomfortable and stiff fabric.,Negative,-0.3818,Uncomfortable and stiff fabric.,"Uncomfortable, fabric, stiff"
2025-05-07 03:40:53.747832,Myntra,Dress,user_68,Women's Ethnic,4,Love the design and fabric combo.,Positive,0.6369,Love the design and fabric combo.,"Love, combo, design, fabric"
2025-05-17 02:40:53.747832,Amazon India,Jeans,user_409,Kidswear,2,"Came earlier than expected, good service.",Positive,0.4404,"Came earlier than expected, good service.","expected, good, service, earlier"
2025-05-13 03:40:53.747832,Flipkart,Hat,user_25,Footwear,5,"Really fast delivery, thanks!",Positive,0.5355,"Really fast delivery, thanks!","delivery, fast"
2025-05-23 01:40:53.747832,Amazon India,Sneakers,user_329,Kidswear,4,"Terrible stitching, fell apart quickly.",Negative,-0.4767,"Terrible stitching, fell apart quickly.","Terrible, stitching, fell, quickly"
2025-05-25 20:40:53.747832,AJIO,Watch,user_89,Men's Casual,4,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-05 14:40:53.747832,Flipkart,Sneakers,user_8,Footwear,4,Good stitching overall.,Positive,0.4404,Good stitching overall.,"Good, stitching"
2025-05-16 04:40:53.747832,Myntra,Hat,user_127,Kidswear,4,Feels rough on skin.,Neutral,0.0,Feels rough on skin.,"Feels, skin, rough"
2025-05-17 13:40:53.747832,Amazon India,Jacket,user_42,Women's Ethnic,2,Value for price is questionable.,Positive,0.0516,Value for price is questionable.,"questionable, price"
2025-05-21 05:40:53.747832,Flipkart,Dress,user_229,Accessories,4,Packaging was fancy but product was broken.,Negative,-0.631,Packaging was fancy but product was broken.,"Packaging, broken, fancy, product"
2025-05-19 00:40:53.747832,Myntra,Sunglasses,user_180,Women's Ethnic,5,Loose threads everywhere.,Negative,-0.3182,Loose threads everywhere.,"Loose, threads"
2025-05-19 10:40:53.747832,AJIO,Dress,user_289,Accessories,3,Threads came out after one wear.,Neutral,0.0,Threads came out after one wear.,"Threads, wear"
2025-05-21 08:40:53.747832,Flipkart,Watch,user_219,Women's Ethnic,5,Feels rough on skin.,Neutral,0.0,Feels rough on skin.,"Feels, skin, rough"
2025-05-10 18:40:53.747832,Myntra,T-Shirt,user_382,Kidswear,5,Low-quality zip broke in a day.,Negative,-0.4215,Low-quality zip broke in a day.,"Low-quality, day, zip, broke"
2025-05-18 22:40:53.747832,Amazon India,T-Shirt,user_451,Women's Ethnic,3,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-18 17:40:53.747832,Amazon India,T-Shirt,user_3,Accessories,2,Matches product description perfectly.,Positive,0.6369,Matches product description perfectly.,"Matches, perfectly, product, description"
2025-05-22 03:40:53.747832,Amazon India,Watch,user_493,Footwear,2,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-04-29 10:40:53.747832,Myntra,Dress,user_285,Kidswear,4,Washed it once and it shrank.,Neutral,0.0,Washed it once and it shrank.,"Washed, shrank"
2025-04-28 14:40:53.747832,Flipkart,Hat,user_401,Accessories,2,Absolutely love the packaging!,Positive,0.6989,Absolutely love the packaging!,"Absolutely, packaging, love"
2025-05-05 00:40:53.747832,Amazon India,Jeans,user_11,Kidswear,1,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-04-29 14:40:53.747832,AJIO,Hat,user_403,Footwear,3,Slightly large but wearable.,Neutral,0.0,Slightly large but wearable.,"Slightly, wearable, large"
2025-05-25 18:40:53.747832,Amazon India,Jacket,user_413,Kidswear,2,Great texture and build.,Positive,0.6249,Great texture and build.,"Great, build, texture"
2025-05-02 12:40:53.747832,AJIO,Jacket,user_160,Women's Ethnic,1,Great for the price!,Positive,0.6588,Great for the price!,"Great, price"
2025-05-17 15:40:53.747832,AJIO,Jacket,user_108,Accessories,3,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-05-07 21:40:53.747832,Flipkart,Dress,user_137,Kidswear,1,Excellent stitching and perfect size.,Positive,0.8126,Excellent stitching and perfect size.,"Excellent, size, stitching, perfect"
2025-05-20 19:40:53.747832,Flipkart,Sneakers,user_122,Accessories,3,Value for price is questionable.,Positive,0.0516,Value for price is questionable.,"questionable, price"
2025-05-08 18:40:53.747832,Flipkart,Hat,user_349,Kidswear,2,Slightly large but wearable.,Neutral,0.0,Slightly large but wearable.,"Slightly, wearable, large"
2025-05-06 03:40:53.747832,Amazon India,Wallet,user_485,Accessories,4,"Nice texture, feels smooth on skin.",Positive,0.4215,"Nice texture, feels smooth on skin.","Nice, texture, feels, skin, smooth"
2025-05-11 00:40:53.747832,Myntra,Sunglasses,user_397,Men's Casual,5,Arrived two days late.,Neutral,0.0,Arrived two days late.,"Arrived, late, days"
2025-05-07 02:40:53.747832,Amazon India,Sneakers,user_398,Men's Casual,1,Delivery guy was rude.,Negative,-0.4588,Delivery guy was rude.,"Delivery, rude, guy"
2025-05-04 22:40:53.747832,Amazon India,Jeans,user_40,Men's Casual,4,Great value for money!,Positive,0.7777,Great value for money!,"Great, money"
2025-05-20 03:40:53.747832,Flipkart,Sunglasses,user_233,Footwear,1,Great for the price!,Positive,0.6588,Great for the price!,"Great, price"
2025-05-10 20:40:53.747832,Flipkart,Watch,user_399,Footwear,1,Looks great but not comfortable.,Negative,-0.2507,Looks great but not comfortable.,"comfortable, great"
2025-05-19 04:40:53.747832,Flipkart,Wallet,user_137,Footwear,3,"Really fast delivery, thanks!",Positive,0.5355,"Really fast delivery, thanks!","delivery, fast"
2025-05-19 03:40:53.747832,Flipkart,Handbag,user_68,Accessories,1,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-05 01:40:53.747832,Myntra,Wallet,user_329,Accessories,2,Too baggy and loose.,Negative,-0.3182,Too baggy and loose.,"loose, baggy"
2025-05-08 19:40:53.747832,Flipkart,Hat,user_132,Women's Ethnic,5,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-04 10:40:53.747832,Myntra,Hat,user_443,Footwear,3,Feels rough on skin.,Neutral,0.0,Feels rough on skin.,"Feels, skin, rough"
2025-05-16 21:40:53.747832,Myntra,T-Shirt,user_187,Kidswear,3,Not worth the money.,Negative,-0.1695,Not worth the money.,"money, worth"
2025-05-22 11:40:53.747832,AJIO,Watch,user_380,Men's Casual,2,Delivery was late and packaging was damaged.,Negative,-0.4404,Delivery was late and packaging was damaged.,"Delivery, damaged, late, packaging"
2025-05-14 10:40:53.747832,Amazon India,Handbag,user_414,Kidswear,5,Material catches lint easily.,Positive,0.34,Material catches lint easily.,"Material, easily, catches, lint"
2025-04-28 11:40:53.747832,Amazon India,Wallet,user_66,Women's Ethnic,5,Stitching came off after a week.,Neutral,0.0,Stitching came off after a week.,"Stitching, week"
2025-05-16 21:40:53.747832,Myntra,Wallet,user_383,Kidswear,2,Box was torn on arrival.,Negative,-0.25,Box was torn on arrival.,"Box, arrival, torn"
